Wavelength (nm),Point 1,Point 2,Point 3,Point 4,Point 5,Point 6,Point 7,Point 8,Point 9,Point 10,Point 11,Point 12,Point 13,Point 14,Point 15,Point 16,Point 17,Point 18,Point 19,Point 20,Point 21,Point 22,Point 23,Point 24,Point 25,Point 26,Point 27,Point 28,Point 29,Point 30,Point 31,Point 32,Point 33,Point 34,Point 35,Point 36,Point 37,Point 38,Point 39,Point 40,Point 41,Point 42,Point 43,Point 44,Point 45,Point 46,Point 47,Point 48,Point 49,Point 50,Point 51,Point 52,Point 53,Point 54,Point 55,Point 56,Point 57,Point 58,Point 59,Point 60,Point 61,Point 62,Point 63,Point 64,Point 65,Point 66,Point 67,Point 68,Point 69,Point 70,Point 71,Point 72,Point 73,Point 74,Point 75,Point 76,Point 77,Point 78,Point 79,Point 80,Point 81,Point 82,Point 83,Point 84,Point 85,Point 86,Point 87,Point 88,Point 89,Point 90,Point 91,Point 92,Point 93,Point 94,Point 95,Point 96,Point 97,Point 98,Point 99,Point 100,Point 101,Point 102,Point 103,Point 104,Point 105,Point 106,Point 107,Point 108,Point 109,Point 110,Point 111,Point 112,Point 113,Point 114,Point 115,Point 116,Point 117,Point 118,Point 119,Point 120,Point 121,Point 122,Point 123,Point 124,Point 125,Point 126,Point 127,Point 128,Point 129,Point 130,Point 131,Point 132,Point 133,Point 134,Point 135,Point 136,Point 137,Point 138,Point 139,Point 140,Point 141,Point 142,Point 143,Point 144,Point 145,Point 146,Point 147,Point 148,Point 149,Point 150,Point 151,Point 152,Point 153,Point 154,Point 155,Point 156,Point 157,Point 158,Point 159,Point 160,Point 161,Point 162,Point 163,Point 164,Point 165,Point 166,Point 167,Point 168,Point 169,Point 170,Point 171,Point 172,Point 173,Point 174,Point 175,Point 176,Point 177,Point 178,Point 179,Point 180,Point 181,Point 182,Point 183,Point 184,Point 185,Point 186,Point 187,Point 188,Point 189,Point 190,Point 191,Point 192,Point 193,Point 194,Point 195,Point 196,Point 197,Point 198,Point 199,Point 200,Point 201,Point 202,Point 203,Point 204,Point 205,Point 206,Point 207,Point 208,Point 209,Point 210,Point 211,Point 212,Point 213,Point 214,Point 215,Point 216,Point 217,Point 218,Point 219,Point 220,Point 221,Point 222,Point 223,Point 224,Point 225,Point 226,Point 227,Point 228,Point 229,Point 230,Point 231,Point 232,Point 233,Point 234,Point 235,Point 236,Point 237,Point 238,Point 239,Point 240,Point 241,Point 242,Point 243,Point 244,Point 245,Point 246,Point 247,Point 248,Point 249,Point 250,Point 251,Point 252,Point 253,Point 254,Point 255,Point 256,Point 257,Point 258,Point 259,Point 260,Point 261,Point 262,Point 263,Point 264,Point 265,Point 266,Point 267,Point 268,Point 269,Point 270,Point 271,Point 272,Point 273,Point 274,Point 275,Point 276,Point 277,Point 278,Point 279,Point 280,Point 281,Point 282,Point 283,Point 284,Point 285,Point 286,Point 287,Point 288,Point 289,Point 290,Point 291,Point 292,Point 293,Point 294,Point 295,Point 296,Point 297,Point 298,Point 299,Point 300,Point 301,Point 302,Point 303,Point 304,Point 305,Point 306,Point 307,Point 308,Point 309,Point 310,Point 311,Point 312,Point 313,Point 314
381.00558,0.013101399,0.0072533553,0.035265163,0.008212404,0.044055,0.01109975,0.008643304,0.029898988,0.029219031,0.007567465,0.0125658,0.013121893,0.008387473,0.016914293,0.04235542,0.03561633,0.026090086,0.010169654,0.018128654,0.008376003,0.019509632,0.017983377,0.04661517,0.008065869,0.01028938,0.021753086,0.023898238,0.039867815,0.009135349,0.0050499137,0.043865554,0.021664707,0.013086847,0.014983042,0.008582472,0.032789454,0.009467663,0.033304553,0.014225974,0.0065970924,0.019571062,0.011859538,0.02684469,0.005483885,0.035111483,0.0051938416,0.032352015,0.0138785,0.034978773,0.043437004,0.008413215,0.039675422,0.004994629,0.0068542534,0.00664219,0.012320948,0.0053446023,0.010099513,0.012784909,0.0077957767,0.017007899,0.047568034,0.014393826,0.00932096,0.00951704,0.015643502,0.0073774196,0.017717602,0.013638346,0.013420785,0.008603004,0.009615893,0.01446521,0.029391732,0.0065960404,0.029202862,0.0057776594,0.008316357,0.012400704,0.024397949,0.010217834,0.0071131177,0.019215658,0.006462993,0.03988193,0.00646381,0.009136548,0.0066323793,0.008255649,0.011100504,0.0062229466,0.012887574,0.019118888,0.009643017,0.0066459947,0.006211835,0.003725078,0.011886315,0.005734474,0.014213762,0.015847037,0.0086215325,0.0217925,0.008843337,0.008694494,0.007985764,0.009936357,0.010080743,0.010225096,0.012160681,0.0060473955,0.005640485,0.012096921,0.012750025,0.013574796,0.012566721,0.007945653,0.005052704,0.010517867,0.0173688,0.024556933,0.010540351,0.012828913,0.016351419,0.0047790995,0.011355238,0.02298881,0.013361388,0.0036282826,0.006329081,0.009955093,0.009107286,0.00579734,0.008039593,0.010712024,0.011389461,0.023792645,0.015672574,0.004708178,0.006759787,0.025030691,0.009830098,0.007860301,0.01863516,0.008753667,0.008089828,0.010298605,0.009530018,0.01591456,0.01652276,0.029990189,0.014736137,0.017775219,0.01722664,0.0057341107,0.019330822,0.007780348,0.015269935,0.010704015,0.0052281627,0.012092737,0.012440118,0.0063303174,0.0073069404,0.027354207,0.005954373,0.004122178,0.022285497,0.007177924,0.108823426,0.013420554,0.012185085,0.011498633,0.0057745324,0.019830916,0.012993852,0.012036356,0.0066638966,0.011168396,0.01395321,0.009921916,0.0061415834,,0.013344145,0.009676653,0.009932852,0.005665287,0.016316175,0.009186679,0.0126173375,0.009063208,0.0071963025,0.013840523,0.0034800898,0.009226211,0.012386393,0.00740782,0.013018453,0.020370798,0.016121518,0.011800824,0.022079762,0.008029825,0.007732774,0.00945011,0.0068832245,0.0073626167,0.02684547,0.014016538,0.046201266,0.013378369,0.022298036,0.015939552,0.0112802405,0.010263653,0.03479255,0.013665746,0.0125822285,0.013301513,0.008030375,0.011046942,0.013206787,0.034262013,0.00966224,0.0076673296,0.012091059,0.0076932004,0.037217252,0.013621442,0.014708046,0.016718905,0.015435279,0.01562661,0.015753614,0.0051425756,0.023608841,0.0107836835,0.021589255,0.007853684,0.010455859,0.008297389,0.0094524445,0.019396348,0.013675819,0.011763679,0.0115016755,0.011769591,0.023452565,0.0070415093,0.009047848,0.0066524614,0.015727565,0.0163659,0.014556594,0.009291546,0.010708214,0.012194387,0.0066794516,0.013433496,0.011981094,0.011279263,0.013590173,0.010027609,0.009318254,0.0039935466,0.010926124,0.015372416,0.012975588,0.017651834,0.027145509,0.009334226,0.008681906,0.038258705,0.045443535,0.010609652,0.010503882,0.008565505,0.010179276,0.013666167,0.026189575,0.012831493,0.024931597,0.012831493,0.008878097,0.015357081,0.01216389,0.0151597075,0.017307805,0.016346715,0.0074344245,0.010154419,0.016580608,0.0134703275,0.019581255,0.012094949,0.010310003,0.011722811,,0.01193115,0.009381171,0.010150152,0.005992788,0.010662976,0.019311426,0.0099871075,0.0059983376,0.014968033,0.014130252,0.010553796,0.010746136,0.013311223,0.0073260465,0.005777485,0.003633582
388.4092,0.013915225,0.008141752,0.03848422,0.009463807,0.045435246,0.012444874,0.012500062,0.031786088,0.028068284,0.008755152,0.013942038,0.014500261,0.009410237,0.017942036,0.044113122,0.037354235,0.02818705,0.011692584,0.019356318,0.00930391,0.02026155,0.018794026,0.051209014,0.00904596,0.011132914,0.023443766,0.02582943,0.042881623,0.009803427,0.0066709854,0.043107744,0.026094124,0.014667686,0.015621471,0.009697029,0.034932718,0.011066366,0.0372339,0.015190502,0.0076261237,0.024019178,0.012885333,0.02675243,0.0067080716,0.036594097,0.005540895,0.03381392,0.01463537,0.035967603,0.047958143,0.009113809,0.038678136,0.006057381,0.008018247,0.007375273,0.013649706,0.0062230346,0.011485592,0.013136911,0.00882267,0.017402884,0.053621586,0.014738481,0.010425475,0.010808897,0.016716149,0.008411665,0.01901309,0.015326069,0.01442687,0.009739773,0.010559432,0.015381742,0.034707144,0.008159832,0.03100337,0.006487559,0.009504686,0.014037019,0.025456525,0.011205213,0.008409725,0.019959694,0.0072236615,0.042646077,0.0072721476,0.0101560075,0.007969182,0.009534926,0.011710828,0.0069683404,0.014513874,0.019691814,0.010487132,0.0074099516,0.0070007965,0.004908557,0.013060781,0.0069633583,0.015157238,0.016676815,0.0099897105,0.026604122,0.01011257,0.009651428,0.008986709,0.011174921,0.011100483,0.01099873,0.013200029,0.009416855,0.0066171032,0.013289327,0.013789395,0.015013986,0.013672736,0.008734256,0.0057074022,0.0112411445,0.018250829,0.026317874,0.011659222,0.013894922,0.01739142,0.005387414,0.012176193,0.02699966,0.014242895,0.007602431,0.007512794,0.010306907,0.01009872,0.0065226997,0.0086670965,0.011549031,0.011838519,0.024830814,0.016329834,0.0061280415,0.007613754,0.026840327,0.010651443,0.008971376,0.019799763,0.009537764,0.0094581675,0.011493631,0.010526168,0.017170759,0.017035713,0.031477492,0.015624511,0.019046303,0.018078735,0.0069891894,0.02274727,0.008643562,0.016166236,0.014689804,0.0064660776,0.013448436,0.013786407,0.0070106173,0.008073855,0.028498277,0.00970928,0.004876696,0.023615964,0.008260724,0.11142623,0.014500779,0.013115885,0.012653005,0.0068609333,0.021630675,0.014259177,0.01538736,0.007734413,0.011896393,0.015416286,0.010458976,0.007216592,0.0028444624,0.014283875,0.010717468,0.010633907,0.0068512433,0.01755013,0.0100399805,0.013659306,0.010090713,0.007972797,0.014832254,0.0045563006,0.010528093,0.013025568,0.008030421,0.014310443,0.024285302,0.017129557,0.012928923,0.023635324,0.008839488,0.008506028,0.010238871,0.007946994,0.008368683,0.0329567,0.014998176,0.05237249,0.014394869,0.028365139,0.017123593,0.012344176,0.011067195,0.0385253,0.0147488825,0.013470563,0.014889474,0.008811006,0.011985274,0.014107362,0.034873955,0.010424702,0.0086228745,0.013006254,0.008799203,0.038944036,0.014735797,0.015696248,0.01796265,0.017115844,0.016637817,0.016548093,0.012861386,0.024783578,0.011735142,0.022459766,0.008798256,0.011396661,0.009071507,0.010569949,0.020705815,0.014931654,0.012690427,0.01289076,0.013025628,0.024455033,0.0076804534,0.010275857,0.008186005,0.016823234,0.01958891,0.015412389,0.010998932,0.012017941,0.013997574,0.007640943,0.014297053,0.013177539,0.012493178,0.0147108,0.011080115,0.010595488,0.008973998,0.011667213,0.016701175,0.01418961,0.018306555,0.029668279,0.010453837,0.009550022,0.039530326,0.044929795,0.011527528,0.011578747,0.009396596,0.011175111,0.014492238,0.029064678,0.015984327,0.028059714,0.015984327,0.010308087,0.016430615,0.013208819,0.016219018,0.0184721,0.017977053,0.009224885,0.011595631,0.017937247,0.014117083,0.021112112,0.013061791,0.011503901,0.01264967,,0.013395964,0.010144923,0.011054768,0.0070436005,0.011733298,0.02118885,0.010778422,0.0072951685,0.016851207,0.014893502,0.011234954,0.011217726,0.014460484,0.008179912,0.0072274767,0.0042639426
395.81583,0.01473295,0.009030972,0.04157234,0.010717477,0.046365924,0.013796,0.016400661,0.033678632,0.030880041,0.009943295,0.015318783,0.015879733,0.010432771,0.018973064,0.04586409,0.037599057,0.03028976,0.013215296,0.020584559,0.010231471,0.021015063,0.019607643,0.054738026,0.010031403,0.0119763985,0.025135739,0.027252156,0.047286052,0.010472044,0.0082940115,0.04125245,0.029035281,0.016250486,0.016260862,0.010812148,0.037077673,0.012665857,0.04096403,0.016162453,0.008655757,0.028415103,0.013913371,0.028824689,0.007932304,0.038082507,0.005888409,0.035286125,0.015392692,0.036570605,0.05202007,0.009814758,0.039739374,0.0071215555,0.009182939,0.008108632,0.014979929,0.007102641,0.012872319,0.013489113,0.00985093,0.017801287,0.054556124,0.015084897,0.011531353,0.012100004,0.017789096,0.009446318,0.020312147,0.01701833,0.015436743,0.010880124,0.011504708,0.016300851,0.039320815,0.009725909,0.03158225,0.0071978695,0.010693865,0.01567398,0.026519256,0.012195917,0.009707588,0.020706525,0.007985052,0.04833787,0.008080783,0.011176417,0.009307102,0.010814968,0.012323073,0.0077139335,0.016142631,0.020264773,0.011329092,0.008174826,0.0077899834,0.006092887,0.014233737,0.0081935385,0.016101018,0.017508565,0.011360061,0.032652862,0.011382852,0.010608599,0.009988865,0.012415236,0.012120126,0.011773583,0.014240775,0.012826421,0.0075944955,0.014485444,0.014829126,0.016453259,0.014780812,0.009527126,0.0063625765,0.011965207,0.01913319,0.028079877,0.012778541,0.014962251,0.018432697,0.0059960866,0.012999621,0.03047698,0.015123717,0.00975382,0.008697769,0.01066144,0.011089811,0.007248527,0.009294819,0.012389225,0.012288371,0.025873076,0.01698835,0.0075490936,0.008468226,0.02982244,0.011473198,0.010083713,0.020965613,0.010323967,0.010827893,0.012690871,0.011522441,0.018437253,0.017550161,0.034981854,0.016517708,0.020322371,0.018937636,0.008245148,0.026973678,0.009507062,0.017068405,0.017248508,0.0077044657,0.014804973,0.015136253,0.0076912474,0.008841235,0.029642925,0.012595951,0.005630772,0.024947273,0.009344017,0.11472732,0.015583932,0.014048453,0.0138083575,0.007948198,0.025896188,0.015528385,0.020005772,0.008806615,0.012625671,0.021323351,0.010996775,0.008292143,0.007778369,0.015223917,0.0117601855,0.011336024,0.008038145,0.018786503,0.010895173,0.014703739,0.011123531,0.00875178,0.015828023,0.005633237,0.011830807,0.0136665,0.008653032,0.015604212,0.0278424,0.018137408,0.014059539,0.025198909,0.009650463,0.009279757,0.011029214,0.009012632,0.009375488,0.03768266,0.015980318,0.057979055,0.015412755,0.034070477,0.018309211,0.013411745,0.011872064,0.041793402,0.015834302,0.014359627,0.016478466,0.009592574,0.012924781,0.01501089,0.037702728,0.011187796,0.009578847,0.013921587,0.009906541,0.041601166,0.015853457,0.01668803,0.019210137,0.018799188,0.017654356,0.017347377,0.018947253,0.025959305,0.012691958,0.023330769,0.009744012,0.012337238,0.009846405,0.011687822,0.022016961,0.016188787,0.013617387,0.014281056,0.014282333,0.025463557,0.008320166,0.01150421,0.00972095,0.01792089,0.023147773,0.016269187,0.012710153,0.013328518,0.017943814,0.008603074,0.015162015,0.014374445,0.013708092,0.015833518,0.01213419,0.011874544,0.013501533,0.012408413,0.01803127,0.015405593,0.018963499,0.030880602,0.011574534,0.010419289,0.04069086,0.04581686,0.012446992,0.012655782,0.010228363,0.0121718915,0.015320326,0.03162919,0.01768593,0.030802302,0.01768593,0.011739014,0.017505685,0.014254697,0.017280657,0.019637419,0.019606749,0.01101789,0.013041214,0.019293912,0.014762107,0.022645148,0.014029317,0.0126983905,0.013582573,0.0050881044,0.014865011,0.010909361,0.011961385,0.008095753,0.012808665,0.023475701,0.011573367,0.008592568,0.018741589,0.015670313,0.011922978,0.011690051,0.015612814,0.009034969,0.0086783115,0.004894766
403.2254,0.015553375,0.0099204695,0.04792054,0.011974969,0.048627026,0.015147669,0.024068227,0.03558212,0.033422194,0.011135132,0.01669773,0.017261954,0.011456567,0.020006904,0.047625158,0.042196233,0.032400962,0.014739945,0.021811588,0.011161498,0.021776177,0.020420337,0.062873684,0.01101841,0.012823474,0.026833853,0.030592827,0.055151705,0.011141711,0.009916762,0.045053717,0.034623716,0.017835937,0.016900547,0.011928276,0.0392318,0.014266891,0.044881828,0.017139079,0.009686313,0.033666424,0.01494495,0.032408006,0.00915807,0.03957547,0.0062361467,0.03676622,0.016151253,0.039054245,0.05604532,0.010517216,0.04236272,0.008185382,0.010349114,0.008842156,0.01631181,0.007982633,0.014261059,0.013843306,0.010880375,0.018200591,0.059143547,0.015432492,0.0126370415,0.013392764,0.018865865,0.010481621,0.021610858,0.018711355,0.016446723,0.012021027,0.012451275,0.017219432,0.0455548,0.011291776,0.036141172,0.007908584,0.011884821,0.017318198,0.027584787,0.013186682,0.011006336,0.021457706,0.008746991,0.05481715,0.008889954,0.012197849,0.010645152,0.012096285,0.012937375,0.008460107,0.017771743,0.020841898,0.012175968,0.0089398315,0.0085797105,0.0072772847,0.015409832,0.009423785,0.017044265,0.018342135,0.012731647,0.035206802,0.012656132,0.011566939,0.010992801,0.013655535,0.013139932,0.012550286,0.0152816055,0.015757905,0.00857228,0.015682524,0.015871303,0.017893853,0.015890205,0.01032298,0.007017873,0.012689533,0.020016814,0.029845145,0.013899806,0.01602991,0.019471567,0.006604583,0.013824084,0.03341747,0.016006121,0.014215066,0.009882988,0.01101551,0.012080695,0.007974985,0.009922649,0.013227939,0.012736897,0.02691329,0.01764818,0.008970759,0.009323013,0.0309984,0.012295943,0.011196212,0.022132656,0.011111715,0.012197851,0.01388799,0.012520128,0.019700253,0.018064115,0.035504553,0.017410811,0.021598974,0.019793097,0.00950131,0.030932797,0.010372391,0.017969297,0.018208934,0.008943376,0.016161753,0.016485648,0.008372022,0.009608683,0.030787883,0.017609354,0.006385545,0.026279626,0.01042815,0.118944235,0.01666658,0.014980346,0.014965849,0.009035961,0.027374579,0.01679742,0.023139196,0.00987877,0.0133548565,0.025002943,0.011534943,0.00936893,0.011829172,0.01616498,0.012802574,0.01203728,0.009225384,0.0200237,0.011749132,0.015746107,0.012152001,0.009529936,0.016823212,0.0067100534,0.013133976,0.014306681,0.009275742,0.016897628,0.033074573,0.019146511,0.0151909515,0.026758336,0.010461604,0.010053827,0.011819119,0.010077328,0.010382991,0.04374856,0.016961103,0.06125825,0.01643038,0.0400081,0.019495152,0.014478673,0.012677035,0.04740994,0.016920902,0.015248773,0.018070469,0.010373617,0.013864369,0.015910907,0.039527733,0.011951266,0.010535052,0.014837833,0.011014604,0.043523956,0.01696916,0.017679412,0.020457188,0.02048166,0.018669488,0.0181458,0.023785297,0.027135614,0.013646687,0.024206858,0.010689728,0.0132791065,0.010621826,0.012806221,0.023328997,0.017446268,0.014545446,0.015672073,0.01553912,0.026471863,0.008959787,0.012732669,0.011257155,0.019017085,0.025382366,0.017125903,0.014425071,0.014639566,0.021318879,0.0095656365,0.016025875,0.01557264,0.014923622,0.016955752,0.013188577,0.013153947,0.018136347,0.01315004,0.01936187,0.016620813,0.019619457,0.03273847,0.012693809,0.01128832,0.04110715,0.046203863,0.013366005,0.013732444,0.01106065,0.013169442,0.016148653,0.033979677,0.021310406,0.032462973,0.021310406,0.013170243,0.018579602,0.0153014995,0.018341923,0.020803206,0.02123914,0.01281448,0.01448752,0.02065646,0.015409786,0.02417728,0.014997992,0.013893511,0.014512,0.0070171454,0.016334808,0.011674041,0.012869748,0.009148038,0.013883083,0.024932304,0.012369306,0.009891222,0.020632831,0.01644787,0.012613238,0.012164723,0.016765919,0.00989093,0.010129281,0.0055260574
410.638,0.016681975,0.010753532,0.053088125,0.013219889,0.05099331,0.016469162,0.027618468,0.037815638,0.03578448,0.0122132795,0.01797393,0.018555818,0.012387324,0.021174623,0.04986139,0.044494633,0.034794495,0.016086597,0.023320327,0.012046985,0.023041265,0.021453887,0.06770812,0.012007998,0.013700057,0.028757438,0.03432432,0.060743578,0.011830132,0.011261482,0.04580163,0.038420267,0.019304119,0.017693589,0.012991483,0.041945975,0.015669214,0.048874985,0.018297276,0.01059846,0.0387171,0.016012922,0.034338906,0.010198593,0.0413734,0.0066002617,0.038556393,0.017006189,0.040663395,0.06074727,0.011221871,0.042447586,0.009110072,0.011386915,0.009532182,0.017558414,0.008767317,0.015521392,0.014486372,0.01181401,0.018902069,0.062877335,0.016004374,0.013691942,0.0145620555,0.02004431,0.011423162,0.023002427,0.02035183,0.017582813,0.0131627405,0.013367626,0.018181521,0.051811274,0.012631008,0.037581664,0.008560118,0.012995871,0.018811002,0.028854763,0.014231594,0.012147296,0.02247015,0.009457247,0.061464254,0.009641568,0.013185932,0.011796648,0.013262117,0.013680525,0.009149067,0.019251244,0.021664403,0.0130723445,0.009650173,0.0093078865,0.008260326,0.016559329,0.010496571,0.018066814,0.019321093,0.013951162,0.040145457,0.013813943,0.012454336,0.011957731,0.014794041,0.014125157,0.013353888,0.016335823,0.020205852,0.009432499,0.01684312,0.0168935,0.019213099,0.016983459,0.011267493,0.007629039,0.013438189,0.020995418,0.03166846,0.014986342,0.01711911,0.020581199,0.007173642,0.014708501,0.035863377,0.016932668,0.019593937,0.010912458,0.011537942,0.013087711,0.008661862,0.0105823595,0.01419326,0.013379289,0.028143272,0.018449059,0.01015887,0.010095895,0.033769615,0.01311689,0.012195054,0.023357423,0.011909363,0.013408613,0.015036247,0.013458338,0.021011796,0.018747045,0.03802481,0.01841791,0.022931926,0.020789072,0.010589263,0.03606534,0.011232205,0.018965634,0.021329513,0.009989825,0.01741682,0.017816633,0.009019069,0.010328997,0.032056864,0.01980619,0.0070536532,0.027680032,0.011407034,0.12193437,0.017749643,0.015917659,0.016151333,0.009984434,0.029256435,0.01802427,0.027927265,0.010830974,0.014144943,0.030209467,0.012135951,0.010319812,0.017200135,0.017117513,0.013804619,0.012765887,0.010263018,0.021273028,0.012608906,0.01689802,0.013222027,0.010290216,0.01791906,0.007616544,0.014370778,0.0150326975,0.009919072,0.018182961,0.035352506,0.020202788,0.0163178,0.028466944,0.011261832,0.010802853,0.012609117,0.011040963,0.011298983,0.050744932,0.017961686,0.067419946,0.017470326,0.045673292,0.020701937,0.015570139,0.013475434,0.053423114,0.018087048,0.01614042,0.019512663,0.01111314,0.014767022,0.016882269,0.04268906,0.012730176,0.011407222,0.01577597,0.012030479,0.045547407,0.018158574,0.018782701,0.021808451,0.022011422,0.019773167,0.019192502,0.030186662,0.028453225,0.014716628,0.02528147,0.011565535,0.014205041,0.01136489,0.013863292,0.024723943,0.018651454,0.0155338645,0.016944582,0.016724333,0.027619667,0.009574099,0.013850101,0.012673726,0.020137025,0.027048575,0.018047635,0.015934398,0.015833389,0.024805654,0.01042267,0.016966328,0.016709488,0.016067963,0.018085245,0.014175049,0.014309024,0.02217173,0.013915955,0.020648014,0.017773919,0.020583281,0.035021193,0.013738788,0.012114385,0.04314667,0.048065774,0.014266439,0.014752792,0.01186547,0.0141280815,0.017030317,0.036595076,0.026777647,0.036253203,0.026777647,0.014425642,0.01968143,0.016309181,0.019438561,0.022014417,0.022769174,0.014490417,0.015818367,0.022004185,0.016210726,0.025723834,0.016018089,0.015012019,0.015531059,0.011071361,0.017780513,0.012440356,0.013776881,0.010072126,0.01495838,0.028854208,0.013244316,0.010995913,0.022652324,0.017486017,0.013421375,0.012793573,0.017989151,0.010689863,0.011373942,0.0060940366
418.0536,0.018106911,0.011599491,0.056808114,0.014526038,0.05343739,0.01785375,0.032432377,0.040395744,0.039608393,0.013256002,0.019249115,0.01985394,0.0132921515,0.022548703,0.052523255,0.04691987,0.037521426,0.017354269,0.02514189,0.012956026,0.02471459,0.022761177,0.07138676,0.013045538,0.01466363,0.030987492,0.036098875,0.06658876,0.012583568,0.012446192,0.046265252,0.040380884,0.02075621,0.018693507,0.014066223,0.045127876,0.016970448,0.053207863,0.019635193,0.011463545,0.043390542,0.017166698,0.037429754,0.011127426,0.04342634,0.007008577,0.040656194,0.018000273,0.041789953,0.064639084,0.011974983,0.043966986,0.009963662,0.012373952,0.010224841,0.018799523,0.009517796,0.016738463,0.015410104,0.012723943,0.019905921,0.0664039,0.016841844,0.014760222,0.015694568,0.021385878,0.012335629,0.024541415,0.022021657,0.01888023,0.01434885,0.014323182,0.019251507,0.056181412,0.013847127,0.039175093,0.009196865,0.01409441,0.020235537,0.030378297,0.015378426,0.013214266,0.023750117,0.010162096,0.06690106,0.010390763,0.014200737,0.012842433,0.014370086,0.014585433,0.009832594,0.020677868,0.022735585,0.014062998,0.010353629,0.010020419,0.009115405,0.017771438,0.011496367,0.01920114,0.020446355,0.0151139265,0.04348818,0.01494442,0.013346578,0.0129436385,0.015913477,0.015144538,0.014240346,0.017447824,0.023526976,0.010235917,0.01804542,0.017964127,0.020504095,0.018149266,0.012331396,0.008233691,0.0142641235,0.02213848,0.0336098,0.01611798,0.018303111,0.021819428,0.0077396804,0.015702037,0.040071007,0.01797501,0.021439113,0.011864654,0.012248717,0.014152898,0.0093539385,0.011317815,0.015306819,0.014224917,0.029636873,0.019432219,0.0111977495,0.01086157,0.037081547,0.013990353,0.013146655,0.02470079,0.012780374,0.0145546915,0.016217222,0.0144078545,0.022408983,0.019642033,0.04138385,0.019584883,0.024372734,0.021957105,0.011588411,0.038349092,0.012131807,0.020111728,0.022017678,0.010923029,0.018658794,0.019212777,0.009675422,0.01105431,0.033582784,0.022838002,0.0076843915,0.029231638,0.012343821,0.12491893,0.01891366,0.016928473,0.017419161,0.010863522,0.031808767,0.019301424,0.03114551,0.011735399,0.015043345,0.03306766,0.0128398435,0.0112179695,0.020283906,0.018157104,0.014826408,0.013573361,0.011222818,0.02261695,0.013539569,0.01819946,0.014387744,0.011087533,0.019172149,0.008417393,0.015622579,0.01589283,0.010624226,0.019537907,0.0391249,0.021376707,0.017523346,0.030435031,0.012111718,0.011580017,0.013452402,0.011977977,0.012184921,0.054991703,0.01905073,0.07117238,0.018598618,0.050314672,0.022005837,0.01673522,0.014316322,0.056535423,0.019397425,0.017093,0.02089797,0.011859298,0.015698757,0.017981403,0.04421081,0.013572689,0.012251343,0.016808623,0.013008359,0.04688916,0.019432899,0.020027762,0.023287343,0.02350188,0.021017449,0.020496279,0.034416057,0.029978149,0.015923282,0.026582308,0.012431287,0.015173669,0.012119921,0.014917862,0.026229855,0.019890107,0.016626652,0.018189741,0.017925076,0.028967338,0.010201422,0.014938373,0.014038054,0.021347247,0.029073069,0.019085582,0.017342368,0.016996315,0.026236033,0.011234669,0.018024115,0.017868489,0.017216291,0.019286316,0.01515732,0.01542027,0.027492754,0.014762255,0.021981778,0.018949034,0.021800732,0.03677956,0.0147834,0.012956874,0.044000257,0.04894653,0.015214478,0.015787791,0.012696139,0.01511316,0.018029278,0.039570086,0.028884383,0.03841593,0.028884383,0.015597291,0.02087666,0.017350854,0.020632477,0.023330912,0.024292115,0.016070794,0.017110256,0.023415636,0.017197926,0.027355565,0.017141882,0.016116953,0.016660241,0.013565867,0.019264324,0.013251707,0.014720683,0.010933943,0.016081283,0.031183954,0.014251212,0.011987802,0.024763573,0.018767407,0.014383705,0.013588355,0.019327031,0.01149376,0.012505798,0.006634981
