intercept,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200,2210,2220,2230,2240,2250,2260,2270,2280,2290,2300,2310,2320,2330,2340,2350,2360,2370,2380,2390,2400
121.5843055,-536.336384,-391.1455674,-259.2860274,-159.6715917,335.8238864,1032.778068,695.5844611,569.6488584,-425.4279582,-1030.757553,224.5778872,-26.29164769,-416.1820661,80.63655972,-446.1875841,-387.5842501,437.7157107,528.653147,1098.30954,935.1298816,-141.9907337,-446.3478718,-265.459362,-526.7364579,-531.3382092,-13.1656799,57.65518315,-16.5479303,-295.7182458,-168.9460974,72.96546473,-319.0602833,584.7600807,-380.4464519,287.7033346,-9.498299446,477.3868699,-282.1192695,-68.73533873,297.7371537,-910.4242062,364.4084828,-303.0789071,-122.9241913,314.2871033,826.5694188,-217.8835526,2.871236863,136.1610614,137.8157795,24.29324072,-619.908079,-828.9804842,29.47311265,-45.63798848,74.21209755,68.05477947,269.7990129,-631.3101838,381.0693608,-273.8027625,224.8468085,-628.9056182,-214.822524,126.7155672,493.7994289,176.7781625,702.1664651,789.4855689,-196.8749838,-269.8814468,-422.0083449,-436.1092232,-232.8130993,131.0414036,-545.9438199,212.5248703,95.96561697,461.4820986,355.5668526,-422.1935269,373.6123319,-126.8883566,-23.83389817,-286.6513948,-59.72002878,66.62139894,928.1127802,-375.8132115,48.59725804,-238.2043147,47.76598465,32.16925488,-255.90017
108.5731715,-450.4966107,-302.3631555,-256.5756848,33.97572111,334.5000077,1078.107215,559.434437,362.9790479,-434.2684259,-867.3857707,56.00671057,30.8119892,-374.5127696,227.6148582,-731.6307943,-190.2821553,628.627404,734.1138942,827.3656104,842.8119597,-174.9115737,-341.6413517,-298.6809414,-744.6893461,-424.0119222,0.684801244,109.9616684,-95.0971646,-251.9841516,-61.70837224,19.20860147,-371.7204441,237.3046864,-251.9391958,158.2517855,49.76943632,246.9157252,-450.9778478,280.0693592,450.748167,-660.5511546,724.1487726,-240.0340485,-195.7770957,292.4385876,591.6418629,-176.9608559,27.27629169,233.5318469,-105.8056973,174.3127747,-634.7245388,-871.7167299,89.38152454,-427.9312153,-129.7282829,393.9652699,281.2577225,-720.4750232,252.7350291,-258.2493825,1.4009174,-510.0302881,19.7204545,163.6147683,540.3207082,305.332755,570.1862563,913.1781279,26.26985062,-313.5128436,-465.1687958,-74.79604134,-420.67636,54.58127169,-444.9948909,269.5680966,21.68627156,-3.440144984,259.0870426,-200.5698235,61.23521081,-91.97001501,282.2287359,119.0987004,107.8872611,-100.4992339,931.7071815,-724.2392434,-271.301314,-270.4770204,264.9384262,-308.5122267,114.1206961
117.505999,-666.8676919,-520.5052216,-216.902191,-153.0682789,322.0911964,1108.913838,635.236823,521.8221691,-335.2565113,-1132.547952,13.85163482,140.2856893,-250.2070546,153.6901446,-593.054199,-57.86972315,621.4060264,498.9771051,1085.364608,674.2825881,-52.1546314,-415.8681814,-353.5576443,-740.7722927,-473.1015215,-11.22019995,47.41073339,-79.43318841,-214.5056757,172.7156762,-209.2301029,-210.0390942,289.1209966,-457.7355424,387.0953288,10.44290267,30.85567775,-428.4375458,349.6703113,379.2276905,-325.1263439,251.827333,-249.0299202,-211.9387391,150.2954575,832.1473409,-19.92186052,-2.226884958,254.8068591,-117.7718755,-0.556553535,-451.7427773,-841.8901738,-174.5100453,-99.56216175,-33.89042511,198.1069138,216.8009446,-615.042116,249.8466269,-218.4462749,-31.79539616,-509.8114107,-97.80372953,233.3596386,587.1277611,281.5384789,521.8999075,746.770367,-58.93814037,-176.0701787,-616.5309704,-277.0666866,-267.7363575,268.5317575,-522.1761077,183.4189893,173.2446325,-110.4372887,318.5383837,-88.52613967,48.03310249,69.29858492,65.42607154,-128.984697,-94.90343521,93.59247082,779.7471332,-573.5248665,1.324981338,-127.6061772,5.947576444,-11.02857277,-57.0535917
98.05118989,-578.1543469,-283.0066715,-135.68258,-74.6693543,294.4380133,872.6140625,659.7747388,639.141281,-464.1033746,-975.2349422,196.5911068,31.0703953,-446.0941622,284.4850655,-630.1649507,-7.340498635,356.9058597,549.4269005,704.4764686,925.426623,229.487992,-329.654227,-516.7128444,-648.7781633,-507.2793558,-11.17532818,-31.51810629,116.7166262,-280.0151188,-23.94863133,-218.767901,-158.2395518,363.6594537,-470.9379919,143.7655673,28.48193081,634.9732795,-140.9865946,16.67965327,461.802176,-558.4533187,218.3694936,-406.0672669,-199.5457661,92.43460027,740.1864566,28.01432977,233.9163433,144.4589584,9.60977486,109.7276804,-643.6926283,-1112.644258,-59.02857793,-109.0200676,120.3351352,456.6715479,1.666333956,-619.174184,191.8033161,-79.52356422,-26.21833404,-543.0728299,-159.4414869,408.5803428,521.9476705,40.85623172,374.7702491,718.5670857,96.44833484,-179.1128473,-535.7107909,-184.5769568,-233.409361,389.0262218,-673.016256,144.0438495,66.58786962,425.6134075,36.65747323,1.543796008,244.1718726,159.0990892,37.97787497,-94.7584618,-492.9694455,-158.7893715,738.6450166,-486.7175464,37.15669658,-155.0740714,-98.46565966,143.0925476,-8.567804777
124.2833619,-495.9658654,-299.2785731,-325.1940335,-332.5162353,391.3756287,1041.270531,614.6005006,511.0375795,-300.6496494,-803.8274507,76.57448994,-49.73900517,-353.4561852,141.9338973,-519.5159351,-228.3207331,353.1600925,619.7548609,1247.574587,935.6962856,-235.2816589,-483.8987197,-442.7597067,-714.9297203,-407.116727,-11.73297331,93.138692,-121.6935499,-153.2356009,-68.65080339,-425.2578375,-302.3626632,636.430684,-444.4555177,87.72120349,-54.85036383,320.1093144,-223.5866385,304.0291904,580.7358503,-502.3655518,558.6903823,-230.6441893,-221.4884152,120.6099498,460.8370201,-126.2088491,269.0799396,324.4402969,-28.11831048,236.4635823,-721.9690857,-1287.300098,-65.65168238,-588.114795,79.43714783,496.2220162,471.0426993,-771.3516858,136.909378,-157.4395148,482.0761003,-759.6117955,-49.30977112,426.4531437,408.5441496,419.4459534,341.3613319,658.363753,86.8434048,-438.7996454,-318.6122814,-131.5564265,-64.57261405,89.44995313,-978.6265892,237.1132398,133.1065913,416.724852,-85.69971293,-348.2475482,-132.6029272,208.1855297,569.7294411,90.2188659,-309.7057722,58.68070282,756.9799798,-448.757807,-246.2960473,-1.908674406,103.9326007,-549.8451849,160.0353925
106.5621766,-536.505386,-328.8554372,-295.346881,-245.6063505,340.7648892,1019.636512,626.4450011,659.4449271,-223.7768872,-1072.131049,140.0958694,4.835611075,-559.160006,245.5699024,-432.386502,-139.5287852,302.5603868,552.1657142,907.2459396,837.1075722,171.1374686,-322.7650675,-305.232606,-753.1836323,-512.6326457,-5.96822888,-119.9040982,192.0284697,-286.9688143,-15.80752375,-218.711174,-383.9920033,444.4832999,-417.1535923,41.15639038,539.1358248,520.4251257,-184.3765725,1.063353224,277.7417041,-483.3735349,24.91434395,-343.2143777,-339.7579426,236.4368846,697.9104598,37.59361022,139.3719617,183.3041555,16.03862542,-50.36317353,-421.9336341,-969.0343689,-11.82205951,-377.6415635,92.75981969,338.7068698,310.498863,-650.5271884,225.8837681,-44.63384164,208.0734208,-497.6297079,-365.9763969,260.7187129,572.1637321,260.6385568,517.5254619,543.4260494,-181.7466153,-67.41411949,-401.8329688,-371.4810535,-295.8445003,605.4993482,-514.5497423,-7.05161558,35.32886805,219.9481655,271.4962896,-289.2051333,-56.50795026,-100.9120306,164.6555507,-10.87338493,-45.50170907,-28.03075895,996.4140046,-569.7406069,-243.0722628,-52.66604103,165.7580476,80.84337963,-332.1122669
86.54009438,-776.2739705,-330.2014301,-235.0474675,-244.7721698,466.1350807,965.8543832,536.1682615,592.2549587,-250.9998648,-1025.14312,87.98969322,69.56872171,-313.2654299,38.01245883,-624.1931276,-258.2383454,961.8656618,404.9951734,795.2658222,1029.212179,-164.7250966,-506.9673125,-285.4107131,-628.3898287,-469.6778934,-9.577531758,-46.18836106,181.1230805,-379.1964567,-142.5344362,-132.9933054,-296.2122722,606.6358952,-334.9816923,237.7201434,261.5827188,188.5551352,-318.1582011,-94.90208089,259.6693805,-571.7128966,626.4295745,-158.0700158,-222.9565024,270.258931,507.4759849,-155.894701,89.12400632,127.2983854,-165.557726,30.59330425,-511.2551918,-835.599488,-64.59373916,35.16096057,26.49384452,173.38598,353.2081525,-898.4276247,452.7122052,-123.4320518,215.0044045,-647.1842286,-316.0139385,296.4865072,683.9970075,332.480444,491.7324527,925.1573648,-131.9524824,-395.9487251,-508.3429185,-280.0813884,-211.8364321,245.8109144,-448.6611081,52.17914172,40.87764161,227.9245404,225.5551119,-380.3419838,382.9569987,152.2136197,7.445546946,6.763387914,-244.2598239,79.04445965,919.95538,-727.2618669,-137.0149349,-169.7309139,93.12952464,-128.387437,-42.77296077
106.5788335,-628.7032043,-345.1143988,-301.8321504,145.511633,424.7372943,727.6941196,593.0578961,627.6753521,-400.7416418,-893.2159294,118.9773817,56.66725952,-320.2032855,-89.99521033,-717.5012342,-82.45656055,452.4091185,524.8225415,1077.379515,884.0186948,-55.07797098,-456.3727124,-370.7301915,-591.2578456,-412.9633353,-11.77416267,158.0251762,-132.8325719,-328.4018008,10.25214496,-156.3717395,-269.6605207,601.3939351,-577.3478063,216.7914177,105.7911768,358.1955415,-105.7434082,-10.74505006,265.4008144,-565.443544,293.5134649,140.4866652,-90.24709467,-61.72841662,611.311504,-81.11148311,-95.57538508,346.5162571,-29.74751353,-38.70556514,-402.2169769,-1121.75338,106.9977282,-275.2194761,-33.32617439,410.1325691,240.3937136,-804.8720726,273.7574676,-103.7665154,-8.619538436,-519.0091548,27.98793266,137.3814678,340.1653431,361.5921875,478.2769748,885.1471291,123.6682515,-222.3679799,-371.0844604,-114.7686011,-279.5984172,106.5303661,-728.0440856,233.0877159,-239.2368888,298.8081082,470.9511962,-146.547128,269.1413759,48.55453084,-226.994824,-127.5522234,-123.4698137,-50.84121186,522.9411043,-481.9719955,66.22502603,97.81163821,-111.7644111,-146.2788843,85.19791327
75.62101896,-615.2105098,-361.0671812,-240.6229995,37.42126535,320.7885074,815.6091454,434.5464159,575.9248495,-208.4287817,-924.4491638,105.4519792,47.067194,-414.2923795,282.1097258,-628.9504438,-79.15488318,668.7662541,419.2379267,761.9401067,702.9016541,-29.07499081,-514.6884687,-97.21723599,-658.4056323,-452.7725798,6.114303107,91.0700707,81.45025288,-279.1201605,-167.4509317,-486.96412,-174.6368706,505.4294549,-357.3050324,246.7652512,93.56366221,240.6664336,-63.96829566,207.3994011,329.2031191,-437.0412251,323.8583039,-102.0808964,-297.3368075,-77.49190908,467.2019851,-86.21348799,188.2632187,161.5665021,-107.9443607,282.4876785,-502.9668243,-864.5488896,-10.55796606,-60.30002368,189.4712544,113.6066256,192.4209757,-866.9047036,243.8846272,199.80382,143.2935061,-740.5371246,14.81956227,308.3116807,210.5241815,520.2312349,496.4827862,827.6608665,-104.1145542,-456.7079158,-464.2391788,-250.0817899,-227.8459897,138.6388561,-376.9703597,206.9760359,216.605798,325.6527087,170.1478481,-286.4100456,-33.93788182,-99.45810192,-45.2974409,93.30278885,-111.112305,-81.34745878,811.4755252,-547.587166,-204.4693342,-47.07020577,187.3740592,-42.28622013,-152.7682735
118.0658744,-540.9539449,-406.3287526,-229.9626879,-7.161099281,425.6123134,1090.497467,510.2174773,475.9920945,-230.7397548,-1136.361508,78.99269614,13.53780058,-468.9006798,310.9306089,-597.4299109,-196.4543658,781.7602222,556.4174109,876.1991884,888.7739763,-188.7290691,-519.8969491,-365.1651819,-585.2330509,-468.1930433,-12.06570256,77.59713008,117.053314,-383.4235219,-217.9255962,-120.6201768,-246.3939292,358.6695464,-361.728133,357.2360343,214.1587677,131.0523994,-443.1802481,78.39350535,431.1031632,-646.7357764,501.4283784,-193.3753058,-345.347239,377.7709235,664.3459794,-350.30168,68.98973798,222.6070393,-213.5201584,308.5369657,-444.7565504,-964.8911175,8.808847812,-378.341485,411.7396008,117.743468,311.8204513,-664.5961402,310.3286305,-242.420481,275.8148431,-612.3441039,-168.6808505,409.3765838,634.8671757,142.8978862,791.3933988,851.7115434,-299.4760047,-254.319559,-588.1402353,-320.0560775,-295.9586786,496.0133777,-716.3308534,-4.100175205,438.5876444,57.41964404,120.0083974,-385.5255748,414.8217529,-38.26437723,231.9652658,-29.40764573,-252.5156198,-291.4503432,922.3870311,-607.4295338,-191.1479941,-157.2095176,267.0000017,-230.4993143,-73.56958716
89.16783649,-768.1084723,-559.1743174,-192.6689031,98.92469132,400.5932133,1046.166743,549.0350652,566.8431478,-459.7598399,-789.5107093,154.6242367,-32.62439294,-637.5392766,370.6709464,-432.7999423,-241.1491,288.2554178,468.6430765,1087.279331,897.5922038,41.06110187,-406.9802131,-322.8133367,-746.4995243,-520.3226914,4.894555617,-118.1292061,-57.9385769,220.6082696,-209.3442696,-324.0584529,-182.8310397,467.0543327,-432.8865513,243.0595502,240.4595116,177.313349,-413.5898106,-116.037198,418.4789448,-515.1642004,657.1836462,-168.2099623,-102.6370456,83.17352965,598.5677919,91.80983111,26.81156355,49.78974836,-58.51264048,17.71088757,-607.0394049,-885.6990658,65.66094723,-463.8565375,314.3398303,314.3844227,255.5394381,-794.6262901,73.21591539,-6.435002149,371.6669014,-415.7905603,-14.39946386,246.1849487,238.0095754,365.7103778,174.1317054,455.9275803,-20.23294724,-230.2647441,-334.4227284,-356.0556257,-95.37243628,41.80046893,-258.8374198,49.00738062,-34.38195583,198.3450897,503.052619,-16.77735687,114.9909932,-125.8793941,248.7054398,121.7353984,-47.82954212,-433.2757314,857.3263503,-680.7459397,220.1433011,-146.5069924,69.44445219,-55.49520365,-258.7243877
92.28840721,-642.1230588,-431.141341,-275.0601978,-3.904948024,553.4527662,683.6107886,517.3531936,600.2724993,-381.9791997,-948.5707991,60.76926447,120.2533533,-274.8741007,170.2649016,-646.9586381,102.9102028,342.8243125,345.3749844,893.7754614,838.2859115,47.55277484,-466.2749608,-157.5800146,-741.253748,-429.6933332,-1.583603918,77.61260573,-61.75534045,-179.6635204,-0.280672662,-239.0807002,-72.63881671,410.1307205,-591.7371404,80.12037251,173.4519541,275.119143,-221.8766764,206.2100657,277.5735651,-363.8766574,287.9898715,-175.6443911,-171.9017558,311.9962274,680.8001743,252.4410663,-268.7409632,107.4217855,-247.2054828,262.5084552,-721.4875809,-951.9353061,-3.044295054,-473.5245174,360.5431942,478.9161028,79.78700268,-710.4379101,342.1457337,-421.6146158,163.7225866,-524.4335364,-32.08246992,325.7969836,532.5327243,127.8692266,377.8491107,535.5683017,102.3729457,-444.8337002,-267.7919504,-31.49290771,-319.8363714,356.0487835,-820.4741297,103.6906395,-14.26727721,492.5093296,-49.15017264,13.88208819,224.5818833,146.5774862,95.80395706,-4.440318421,-86.50966348,-229.0074152,759.4332331,-358.0631824,-51.12095469,-100.4758429,93.68650268,-233.0986018,-43.30820288
